# _tick,_time,frames,total_episodes,episode_wins,interactions,visited_states,mean_episode_length,mean_episode_return,episode_return_std,total_loss,pg_loss,baseline_loss,entropy_loss,mean_rewards,mean_intrinsic_rewards,mean_total_rewards,mean_state_rewards,mean_change_rewards,state_counts,change_counts,state_counts_std,change_counts_std
152,1715512875.5795195,486400,13.0,0.03125,1.21875,0,271.23077392578125,0.06009615585207939,0.21667976677417755,-2.2514021396636963,-2.2140979766845703,0.0584820993244648,-0.09578631818294525,0.000244140625,0.0001216518139699474,0.00036579242441803217,0.337980180978775,0.11590060591697693,1991.59375,1562.625,49.53919219970703,458.99908447265625
153,1715512903.892988,489600,12.0,0.0625,1.5625,0,274.5833435058594,0.05859375,0.1456831693649292,-0.006522901356220245,0.05780331790447235,0.0314037948846817,-0.0957300141453743,0.0002197265566792339,0.00010585672862362117,0.0003255832998547703,0.3229237198829651,0.10550473630428314,1996.9375,1567.96875,49.54287338256836,461.6861572265625
154,1715512931.7930493,492800,11.0,0.03125,1.53125,0,287.0909118652344,0.01193181797862053,0.03957336023449898,-0.9045187830924988,-0.8104019165039062,0.0013417499139904976,-0.09545860439538956,4.1015620809048414e-05,0.00013056136958766729,0.0001715769903967157,0.3410188853740692,0.12730641663074493,2008.75,1581.03125,50.20018005371094,461.9404296875
155,1715512959.6043134,496000,10.0,0.0,1.1875,0,288.0,0.0,0.0,-0.28294625878334045,-0.18820172548294067,0.0007186360890045762,-0.09546317160129547,0.0,0.00010446547094034031,0.00010446547094034031,0.32721275091171265,0.11376861482858658,2022.6875,1592.03125,49.85792922973633,462.7327575683594
156,1715512987.6909513,499200,15.0,0.0,1.34375,0,288.0,0.0,0.0,0.03356117755174637,0.12857575714588165,0.0005126233445480466,-0.09552720934152603,0.0,0.00011823796376120299,0.00011823796376120299,0.3344707489013672,0.12131570279598236,2027.3125,1605.625,50.13185119628906,464.4736022949219
157,1715513016.309366,502400,8.0,0.03125,1.1875,0,273.375,0.05820312350988388,0.16462329030036926,1.5131680965423584,1.5390523672103882,0.06965342164039612,-0.09553765505552292,0.0001455078017897904,9.605717059457675e-05,0.00024156497966032475,0.2950054407119751,0.11108995229005814,2048.71875,1615.15625,50.38661193847656,466.283935546875
158,1715513043.6684387,505600,14.0,0.03125,1.09375,0,270.5714416503906,0.06160714477300644,0.2305128276348114,0.294604629278183,0.23931482434272766,0.15074270963668823,-0.09545289725065231,0.00026953124324791133,0.0001031169667840004,0.0003726481809280813,0.3133159875869751,0.10950393229722977,2044.90625,1624.90625,50.62546157836914,467.0397033691406
159,1715513071.0018237,508800,8.0,0.0,0.8125,0,288.0,0.0,0.0,-2.450528144836426,-2.361769914627075,0.006186820100992918,-0.09494493901729584,0.0,9.431230864720419e-05,9.431230864720419e-05,0.3176359534263611,0.1017751470208168,2066.03125,1640.28125,51.07225799560547,468.4878234863281
160,1715513099.7128732,512000,16.0,0.03125,1.375,0,279.4375,0.03300781175494194,0.13203124701976776,2.9733312129974365,2.9701385498046875,0.09788868576288223,-0.09469609707593918,0.00016503906226716936,0.00012068895011907443,0.0002857280196622014,0.31881892681121826,0.1254795342683792,2067.53125,1646.46875,51.17449951171875,470.6434326171875
161,1715513128.5995026,515200,8.0,0.03125,1.09375,0,259.375,0.10195312649011612,0.28836700320243835,-1.0931881666183472,-1.1113440990447998,0.11321915686130524,-0.09506319463253021,0.00025488281971774995,0.00010792123066494241,0.00036280404310673475,0.3244290053844452,0.11204568296670914,2080.9375,1657.625,51.24209976196289,470.7504577636719
162,1715513155.7851477,518400,11.0,0.0,1.03125,0,288.0,0.0,0.0,-1.4233037233352661,-1.3308565616607666,0.0022185915149748325,-0.09466574341058731,0.0,0.00011016471398761496,0.00011016471398761496,0.3030887544155121,0.11295189708471298,2086.1875,1669.90625,51.89455032348633,473.11474609375
163,1715513182.9790642,521600,11.0,0.0,1.28125,0,288.0,0.0,0.0,0.17467676103115082,0.26840484142303467,0.000904274987988174,-0.0946323424577713,0.0,9.97644237941131e-05,9.97644237941131e-05,0.3101857006549835,0.11516374349594116,2098.40625,1679.53125,51.656394958496094,473.3628845214844
164,1715513212.030679,524800,11.0,0.03125,1.71875,0,279.18182373046875,0.036647725850343704,0.12154675275087357,-0.07354818284511566,0.015965905040502548,0.00509632658213377,-0.09461041539907455,0.00012597655586432666,0.00012044981122016907,0.0002464263525325805,0.32449665665626526,0.12455818057060242,2105.875,1688.84375,51.66626739501953,475.86688232421875
165,1715513240.016696,528000,15.0,0.03125,1.84375,0,277.13336181640625,0.04062500223517418,0.157339945435524,1.1349307298660278,1.1450579166412354,0.08448489010334015,-0.09461207687854767,0.0001904296805150807,0.00012767536100000143,0.0003181050706189126,0.32504966855049133,0.12714633345603943,2118.84375,1704.5625,52.510154724121094,476.55291748046875
166,1715513267.6402447,531200,9.0,0.0,1.21875,0,288.0,0.0,0.0,-1.7299407720565796,-1.639124870300293,0.003238408826291561,-0.09405432641506195,0.0,0.0001097464410122484,0.0001097464410122484,0.3159908950328827,0.1203385517001152,2130.125,1713.1875,51.87683868408203,476.97515869140625
167,1715513295.9820333,534400,10.0,0.0,1.6875,0,288.0,0.0,0.0,0.8302416205406189,0.9226357340812683,0.0016540386714041233,-0.0940481424331665,0.0,0.00013358751311898232,0.00013358751311898232,0.3179904818534851,0.12824226915836334,2136.875,1726.15625,52.805564880371094,479.3373107910156
168,1715513323.7692978,537600,14.0,0.0,1.1875,0,288.0,0.0,0.0,-0.8046514987945557,-0.7115224003791809,0.0010730362264439464,-0.0942021906375885,0.0,0.00011244331835769117,0.00011244331835769117,0.30933380126953125,0.12131454050540924,2152.59375,1741.3125,52.86132049560547,480.08538818359375
169,1715513351.4410691,540800,9.0,0.03125,1.625,0,282.3333435058594,0.02881944552063942,0.08645833283662796,0.44980987906455994,0.5345157384872437,0.009433692321181297,-0.09413953870534897,8.105468441499397e-05,0.00011852949683088809,0.00019958418852183968,0.3261431157588959,0.12329980731010437,2162.65625,1755.90625,53.36693572998047,481.07562255859375
170,1715513378.3996062,544000,12.0,0.0,1.9375,0,288.0,0.0,0.0,-0.9035439491271973,-0.8100718259811401,0.0010899738408625126,-0.09456213563680649,0.0,0.00010693201329559088,0.00010693201329559088,0.3231613337993622,0.11922235041856766,2172.875,1764.90625,53.24494171142578,482.17376708984375
171,1715513406.4480615,547200,11.0,0.03125,1.5625,0,280.0,0.034090910106897354,0.11306675523519516,0.646237313747406,0.7248707413673401,0.01593025028705597,-0.09456367790699005,0.00011718749738065526,9.21917671803385e-05,0.0002093792863888666,0.2941734194755554,0.10769912600517273,2178.96875,1774.71875,53.49702835083008,483.86407470703125
172,1715513440.4183831,550400,13.0,0.09375,1.40625,0,272.8461608886719,0.07043269276618958,0.1515040397644043,1.0557236671447754,1.0829898118972778,0.06744161248207092,-0.0947076678276062,0.00028613279573619366,0.00012466682528611273,0.00041079960647039115,0.3174794912338257,0.13012488186359406,2193.53125,1789.3125,53.578895568847656,483.654296875
173,1715513461.3619907,553600,10.0,0.0625,1.0,0,260.0,0.10750000923871994,0.22785228490829468,0.4661559760570526,0.4555133879184723,0.10452713072299957,-0.09388455748558044,0.00033593751140870154,0.00011436615022830665,0.00045030369074083865,0.30452167987823486,0.12404543906450272,2195.21875,1797.03125,53.96421813964844,485.1264343261719
174,1715513491.653207,556800,13.0,0.0,1.21875,0,288.0,0.0,0.0,-2.9614272117614746,-2.877070665359497,0.009350300766527653,-0.09370685368776321,0.0,0.00012693167082034051,0.00012693167082034051,0.332724004983902,0.12456176429986954,2218.21875,1812.0,54.14105224609375,486.9252624511719
175,1715513517.7330167,560000,12.0,0.0,0.59375,0,288.0,0.0,0.0,1.5725146532058716,1.662498116493225,0.004295519553124905,-0.09427891671657562,0.0,0.000107247156847734,0.000107247156847734,0.29367199540138245,0.11202539503574371,2221.71875,1824.375,54.262657165527344,487.1159362792969
176,1715513548.8939345,563200,12.0,0.0625,1.125,0,254.0,0.12291666865348816,0.2898414134979248,1.3450329303741455,1.2815455198287964,0.15789440274238586,-0.09440699964761734,0.0004609375027939677,0.00011754498700611293,0.0005784825189039111,0.3162674903869629,0.12486252188682556,2229.9375,1831.6875,54.49571228027344,488.9328918457031
177,1715513575.015874,566400,10.0,0.0,2.34375,0,288.0,0.0,0.0,-2.457359790802002,-2.368865728378296,0.006437072064727545,-0.09493110328912735,0.0,0.00011360292410245165,0.00011360292410245165,0.33286887407302856,0.1261669248342514,2249.0625,1848.59375,54.62297821044922,489.45184326171875
178,1715513605.0937495,569600,11.0,0.0,1.21875,0,288.0,0.0,0.0,-0.02700544148683548,0.06734646111726761,0.0005544483428820968,-0.09490635246038437,0.0,9.892228990793228e-05,9.892228990793228e-05,0.30693715810775757,0.11491579562425613,2250.5625,1859.34375,54.96373748779297,491.007080078125
179,1715513630.707596,572800,13.0,0.0625,1.34375,0,267.4615478515625,0.0795673057436943,0.22529861330986023,1.3327261209487915,1.3339487314224243,0.09373739361763,-0.09495992958545685,0.0003232421586290002,0.00012189496192149818,0.0004451371496543288,0.3166879117488861,0.12357857078313828,2268.125,1869.40625,55.138065338134766,492.30853271484375
180,1715513660.58889,576000,13.0,0.0625,1.65625,0,262.923095703125,0.09375,0.25056901574134827,-0.4225187599658966,-0.39928847551345825,0.07148724049329758,-0.09471753239631653,0.0003808593610301614,0.00011737186287064105,0.0004982312093488872,0.32142966985702515,0.12110871821641922,2273.09375,1881.9375,55.07901382446289,492.3369140625
181,1715513686.7368197,579200,11.0,0.09375,1.6875,0,242.3636474609375,0.16988638043403625,0.30980172753334045,0.5881325602531433,0.5995452404022217,0.0834970772266388,-0.09490970522165298,0.000583984365221113,0.00011486270523164421,0.000698847055900842,0.3193055987358093,0.12031810730695724,2282.84375,1889.875,55.953826904296875,494.9512939453125
182,1715513715.5380013,582400,12.0,0.0,1.3125,0,288.0,0.0,0.0,-1.9542359113693237,-1.8632196187973022,0.003942264709621668,-0.09495852887630463,0.0,9.876923286356032e-05,9.876923286356032e-05,0.3009342551231384,0.11546634137630463,2291.65625,1906.1875,55.455318450927734,495.6903991699219
183,1715513741.8145764,585600,12.0,0.0,1.96875,0,288.0,0.0,0.0,0.5968739986419678,0.6907243132591248,0.0009843980660662055,-0.09483470767736435,0.0,0.0001246739993803203,0.0001246739993803203,0.3274140954017639,0.12919336557388306,2304.0625,1912.875,55.68000030517578,496.39239501953125
184,1715513772.0150342,588800,11.0,0.03125,1.90625,0,284.0,0.021590908989310265,0.07160894572734833,0.19321168959140778,0.2763512432575226,0.011785969138145447,-0.09492550790309906,7.42187476134859e-05,0.00013865108485333622,0.0002128698251908645,0.3468373417854309,0.13284815847873688,2317.15625,1932.40625,56.028594970703125,497.8177185058594
185,1715513797.6199455,592000,13.0,0.0625,1.28125,0,253.30770874023438,0.12379807978868484,0.30342966318130493,1.4590177536010742,1.3755296468734741,0.17855988442897797,-0.09507182985544205,0.0005029296735301614,0.00011518005339894444,0.0006181097123771906,0.3039044737815857,0.11584953218698502,2322.15625,1940.8125,56.12193298339844,497.798095703125
186,1715513828.7735393,595200,9.0,0.0,1.78125,0,288.0,0.0,0.0,-2.2985610961914062,-2.2096853256225586,0.005341618321835995,-0.0942172259092331,0.0,0.00011090855696238577,0.00011090855696238577,0.31742194294929504,0.12322746962308884,2337.25,1949.8125,56.4730110168457,500.4360656738281
187,1715513852.4168553,598400,11.0,0.03125,0.5,0,282.0,0.027840910479426384,0.09233785420656204,0.991461992263794,1.082251787185669,0.0034390699584037066,-0.09422885626554489,9.570312249707058e-05,9.158514149021357e-05,0.00018728825671132654,0.28718888759613037,0.10949510335922241,2345.25,1966.125,56.772727966308594,500.5955810546875
188,1715513885.3253214,601600,12.0,0.0,2.09375,0,288.0,0.0,0.0,-0.8823508620262146,-0.7892394065856934,0.0012559042079374194,-0.0943673774600029,0.0,0.00010488852421985939,0.00010488852421985939,0.3037777543067932,0.10994724929332733,2350.28125,1972.0,56.882789611816406,502.39337158203125
189,1715513909.8272018,604800,12.0,0.03125,1.53125,0,269.66668701171875,0.06562500447034836,0.22733168303966522,0.47905856370925903,0.5339893102645874,0.039330072700977325,-0.0942608043551445,0.00024609375395812094,0.00010839007882168517,0.0003544838400557637,0.3017449378967285,0.12527407705783844,2368.03125,1985.5625,57.10124969482422,503.94793701171875
190,1715513940.821677,608000,9.0,0.03125,1.125,0,269.3333435058594,0.0694444477558136,0.2083333283662796,1.3225677013397217,1.3046574592590332,0.11214764416217804,-0.09423741698265076,0.00019531248835846782,0.00010798891889862716,0.000303301407257095,0.29264935851097107,0.12111885100603104,2368.15625,1991.8125,57.48295593261719,504.94671630859375
191,1715513965.7523568,611200,16.0,0.03125,1.5625,0,278.0625,0.03730468824505806,0.14921875298023224,-1.266395092010498,-1.2288808822631836,0.05669155716896057,-0.09420579671859741,0.00018652343715075403,0.00012756246724165976,0.00031408588984049857,0.32078665494918823,0.12885348498821259,2383.25,2011.25,57.74858093261719,505.4530944824219
192,1715513998.0565097,614400,11.0,0.09375,1.875,0,245.45455932617188,0.16022728383541107,0.27770015597343445,2.8982763290405273,2.799842119216919,0.1929033249616623,-0.09446913748979568,0.0005507812602445483,0.00012841873103752732,0.0006791999912820756,0.3459137976169586,0.1268206685781479,2395.5,2017.5625,57.302955627441406,507.1631164550781
193,1715514020.8564012,617600,12.0,0.0625,1.90625,0,271.16668701171875,0.06927083432674408,0.19157426059246063,-2.016303777694702,-2.0322632789611816,0.11080330610275269,-0.09484386444091797,0.0002597656275611371,0.0001009063926176168,0.00036067201290279627,0.31835612654685974,0.11980273574590683,2409.25,2037.9375,57.98784255981445,507.57147216796875
194,1715514053.0031006,620800,14.0,0.0625,2.125,0,253.7857208251953,0.12120536714792252,0.3096800148487091,2.1670703887939453,1.935111403465271,0.3264312148094177,-0.0944722443819046,0.0005302734789438546,0.0001071045917342417,0.0006373780779540539,0.33048826456069946,0.1221373900771141,2410.9375,2047.6875,57.842193603515625,507.95709228515625
195,1715514075.6848426,624000,12.0,0.03125,1.875,0,265.8333435058594,0.07760416716337204,0.26882871985435486,-1.0604045391082764,-1.1943957805633545,0.22891953587532043,-0.09492822736501694,0.0002910156035795808,0.0001000664706225507,0.0003910820814780891,0.3151666522026062,0.11572374403476715,2425.9375,2052.875,58.19307327270508,510.9555969238281
196,1715514109.1222954,627200,11.0,0.0625,2.25,0,244.0,0.1556818187236786,0.34665197134017944,0.00663081556558609,-0.12823006510734558,0.22981441020965576,-0.09495352953672409,0.0005351562285795808,0.00010745282634161413,0.0006426090840250254,0.3054126799106598,0.12486577779054642,2435.34375,2073.1875,58.03329086303711,510.82366943359375
197,1715514132.7151399,630400,12.0,0.0,1.5,0,288.0,0.0,0.0,-2.5528063774108887,-2.464984893798828,0.00717017101123929,-0.09499180316925049,0.0,9.819337719818577e-05,9.819337719818577e-05,0.3090674579143524,0.11196063458919525,2446.34375,2074.9375,58.342308044433594,511.9023132324219
198,1715514163.3762712,633600,12.0,0.03125,1.5,0,272.75,0.0559895858168602,0.19395360350608826,2.6542699337005615,2.6121866703033447,0.13722172379493713,-0.0951385349035263,0.00020996092644054443,0.00010254465450998396,0.0003125055518466979,0.3206009268760681,0.11872006952762604,2457.78125,2093.5625,58.24028396606445,513.730712890625
199,1715514188.4593887,636800,13.0,0.03125,1.59375,0,267.4615478515625,0.07187499850988388,0.2591489851474762,-0.8400530219078064,-0.8322774767875671,0.08787943422794342,-0.09565498679876328,0.0002919921826105565,0.00011136417742818594,0.0004033563891425729,0.3325228691101074,0.11809303611516953,2465.09375,2102.8125,58.93647003173828,515.0684814453125
200,1715514219.9425063,640000,11.0,0.03125,1.375,0,273.0909118652344,0.05568182095885277,0.18467570841312408,0.22483021020889282,0.2207118272781372,0.09941036254167557,-0.09529197961091995,0.00019140624499414116,0.00011454808554844931,0.0003059543087147176,0.33343222737312317,0.11772365123033524,2476.65625,2114.59375,58.77096176147461,514.6915283203125
201,1715514244.2276073,643200,12.0,0.0,1.125,0,288.0,0.0,0.0,-1.8899308443069458,-1.7982628345489502,0.0034810451325029135,-0.09514900296926498,0.0,8.900292596081272e-05,8.900292596081272e-05,0.29083675146102905,0.10911981016397476,2483.0,2122.375,58.1761474609375,516.7474975585938
202,1715514277.073574,646400,9.0,0.0625,1.4375,0,254.55555725097656,0.126736119389534,0.25857892632484436,2.928095579147339,2.8586082458496094,0.16471236944198608,-0.09522504359483719,0.0003564452927093953,0.00010142730025108904,0.00045787263661623,0.30063846707344055,0.11302530020475388,2491.4375,2135.3125,59.4610710144043,517.5274658203125
203,1715514299.6943233,649600,13.0,0.0,1.3125,0,288.0,0.0,0.0,-2.522968292236328,-2.433992385864258,0.0068402402102947235,-0.09581613540649414,0.0,0.00010744751489255577,0.00010744751489255577,0.3004400432109833,0.11777402460575104,2506.125,2150.5625,59.32749938964844,519.2001953125
204,1715514332.747516,652800,12.0,0.03125,1.0625,0,281.91668701171875,0.02734375,0.09472152590751648,0.04924836754798889,0.11983570456504822,0.025346390902996063,-0.09593373537063599,0.00010253905929857865,9.571557893650606e-05,0.00019825462368316948,0.297066330909729,0.1113819107413292,2507.65625,2155.78125,59.49186706542969,520.2769775390625
205,1715514356.5721927,656000,10.0,0.03125,1.25,0,274.20001220703125,0.05312500149011612,0.16799600422382355,-0.44704294204711914,-0.37191396951675415,0.02063204161822796,-0.09576099365949631,0.00016601562674622983,9.364036668557674e-05,0.0002596559643279761,0.29032787680625916,0.11237786710262299,2522.6875,2170.65625,59.71342849731445,521.956787109375
206,1715514389.6679785,659200,12.0,0.0,1.6875,0,288.0,0.0,0.0,-0.3583812415599823,-0.2631516754627228,0.0004820458416361362,-0.09571162611246109,0.0,0.00010981159721268341,0.00010981159721268341,0.3296882212162018,0.11006936430931091,2528.0625,2172.96875,59.85741424560547,523.0302734375
207,1715514413.085594,662400,12.0,0.03125,1.53125,0,269.0833435058594,0.06744791567325592,0.2336464375257492,-0.16307055950164795,-0.09333623945713043,0.026006681844592094,-0.09574100375175476,0.000252929690759629,0.00010222401033388451,0.00035515366471372545,0.33311155438423157,0.10814633965492249,2543.375,2187.9375,59.94517517089844,523.79931640625
208,1715514445.2238553,665600,10.0,0.0,1.34375,0,288.0,0.0,0.0,-0.23319777846336365,-0.13806742429733276,0.000639784149825573,-0.09577014297246933,0.0,9.997712913900614e-05,9.997712913900614e-05,0.31267377734184265,0.10998021811246872,2545.5625,2193.96875,60.16558837890625,525.6085815429688
209,1715514471.115086,668800,13.0,0.0625,1.15625,0,277.4615478515625,0.048317305743694305,0.11980490386486053,1.1857908964157104,1.2381558418273926,0.04340636730194092,-0.09577126801013947,0.00019628903828561306,9.718261571833864e-05,0.00029347167583182454,0.3111996352672577,0.12107257544994354,2561.375,2208.09375,60.03581237792969,524.984130859375
210,1715514500.484003,672000,8.0,0.0,1.875,0,288.0,0.0,0.0,-1.1315417289733887,-1.037445068359375,0.0016110518481582403,-0.09570766240358353,0.0,0.00010279683920089155,0.00010279683920089155,0.3160684406757355,0.12065524607896805,2566.875,2226.25,60.31306838989258,527.2556762695312
211,1715514526.3720098,675200,16.0,0.09375,1.40625,0,268.5625,0.07949218899011612,0.1821778118610382,1.383765459060669,1.3904414176940918,0.0891106128692627,-0.09578657895326614,0.00039746088441461325,9.305758430855349e-05,0.00049051851965487,0.29452234506607056,0.1137285903096199,2576.21875,2228.9375,60.288204193115234,528.6353759765625
212,1715514556.1597648,678400,11.0,0.0625,1.09375,0,267.2727355957031,0.08295454829931259,0.1899031549692154,1.2749216556549072,1.2661315202713013,0.10411107540130615,-0.09532096982002258,0.0002851562458090484,8.660085586598143e-05,0.000371757079847157,0.2733953893184662,0.11621646583080292,2582.53125,2240.53125,61.157501220703125,530.0220947265625
213,1715514582.9593024,681600,10.0,0.0,1.28125,0,288.0,0.0,0.0,-2.5035650730133057,-2.413527011871338,0.005672744009643793,-0.0957108661532402,0.0,9.252368909073994e-05,9.252368909073994e-05,0.31217992305755615,0.11021736264228821,2597.15625,2254.6875,60.82927703857422,530.878173828125
214,1715514612.841258,684800,14.0,0.0,1.75,0,288.0,0.0,0.0,-0.35419732332229614,-0.2596571445465088,0.0012486762134358287,-0.0957888811826706,0.0,9.667614358477294e-05,9.667614358477294e-05,0.3064773380756378,0.11612527817487717,2602.4375,2262.5,61.4695930480957,532.11328125
215,1715514639.8503842,688000,10.0,0.0625,1.25,0,260.1000061035156,0.10718750953674316,0.2290721833705902,1.542248249053955,1.519010305404663,0.11898341774940491,-0.0957455039024353,0.0003349609614815563,8.693593554198742e-05,0.0004218967806082219,0.2911592721939087,0.11417838931083679,2607.21875,2271.875,60.902122497558594,532.833251953125
216,1715514668.0862865,691200,14.0,0.0625,0.9375,0,268.0,0.07678572088479996,0.22983165085315704,0.5067131519317627,0.44387248158454895,0.15818899869918823,-0.09534833580255508,0.00033593751140870154,9.545229113427922e-05,0.0004313898098189384,0.2901903986930847,0.11596926301717758,2618.28125,2285.3125,61.726097106933594,535.4051513671875
217,1715514695.6906652,694400,8.0,0.0,1.3125,0,288.0,0.0,0.0,-2.1421501636505127,-2.0518887042999268,0.004602952394634485,-0.09486427903175354,0.0,9.853867231868207e-05,9.853867231868207e-05,0.29050207138061523,0.1147816851735115,2627.6875,2292.78125,62.00983428955078,535.3585205078125
218,1715514724.6100307,697600,12.0,0.0,1.21875,0,288.0,0.0,0.0,0.3189700245857239,0.4126315116882324,0.0012313458137214184,-0.09489284455776215,0.0,0.00012037625128868967,0.00012037625128868967,0.3126623034477234,0.1238899752497673,2635.03125,2307.9375,61.934532165527344,536.5750732421875
219,1715514751.906185,700800,10.0,0.0,1.59375,0,288.0,0.0,0.0,-0.5329031348228455,-0.43889397382736206,0.0009162167552858591,-0.09492538869380951,0.0,9.778288222150877e-05,9.778288222150877e-05,0.2907521724700928,0.11226966977119446,2648.15625,2319.59375,61.74085998535156,538.4805908203125
220,1715514780.5680575,704000,14.0,0.09375,1.625,0,245.4285888671875,0.15446428954601288,0.30955514311790466,3.009899139404297,2.849709987640381,0.25516778230667114,-0.09497850388288498,0.000675781222525984,0.00010050766286440194,0.0007762888562865555,0.3093487620353699,0.11313144117593765,2656.59375,2328.09375,62.35332489013672,538.5725708007812
221,1715514808.785602,707200,14.0,0.0625,1.3125,0,257.9285888671875,0.1082589328289032,0.2810298502445221,0.5409362316131592,0.38222360610961914,0.25328588485717773,-0.09457322955131531,0.00047363279736600816,0.0001036521207424812,0.0005772849544882774,0.28625181317329407,0.12490628659725189,2665.34375,2341.0625,62.564388275146484,539.6829833984375
222,1715514837.5178397,710400,8.0,0.0625,1.625,0,277.125,0.05898437649011612,0.11264174431562424,-2.439203977584839,-2.369481086730957,0.025451354682445526,-0.09517442435026169,0.00014746093074791133,9.509522351436317e-05,0.00024255613971035928,0.3007425367832184,0.11120252311229706,2672.96875,2346.6875,62.1955680847168,540.5645751953125
223,1715514865.3414733,713600,16.0,0.125,1.90625,0,248.6875,0.14785155653953552,0.2818621098995209,5.78844690322876,5.538966178894043,0.34486693143844604,-0.09538622200489044,0.0007392577826976776,0.00010817637667059898,0.0008474341011606157,0.3072066903114319,0.12077604234218597,2683.9375,2363.0,62.5334358215332,542.2916259765625
224,1715514895.094643,716800,12.0,0.0625,1.53125,0,259.0,0.10729166120290756,0.26384708285331726,-4.925374984741211,-4.965282917022705,0.1341598629951477,-0.0942520797252655,0.00040234372136183083,0.00011280763283139095,0.0005151513614691794,0.32710304856300354,0.12129493802785873,2691.53125,2373.84375,62.99223709106445,542.3805541992188
225,1715514923.7623408,720000,11.0,0.03125,1.46875,0,280.0,0.034090910106897354,0.11306675523519516,-0.375390887260437,-0.2944105863571167,0.014522768557071686,-0.0955030620098114,0.00011718749738065526,0.00010118275531567633,0.00021837023086845875,0.29689860343933105,0.12284304946660995,2700.84375,2378.125,62.845130920410156,545.1959838867188
226,1715514953.6757164,723200,11.0,0.03125,1.15625,0,275.18182373046875,0.049147725105285645,0.1630045622587204,0.3549164831638336,0.40410706400871277,0.04645533859729767,-0.09564593434333801,0.000168945305631496,9.39270612434484e-05,0.0002628723450470716,0.28972136974334717,0.10732963681221008,2706.875,2394.53125,63.14054870605469,545.1236572265625
227,1715514982.4009624,726400,12.0,0.0,0.875,0,288.0,0.0,0.0,-0.8659741282463074,-0.7716131210327148,0.0011902616824954748,-0.09555123746395111,0.0,9.438034612685442e-05,9.438034612685442e-05,0.3001934289932251,0.10698530077934265,2726.34375,2409.4375,63.34882354736328,546.66796875
228,1715515011.7077785,729600,9.0,0.03125,1.3125,0,285.0,0.02048611082136631,0.06145833432674408,0.003948599100112915,0.09213274717330933,0.007254443597048521,-0.09543859213590622,5.7617187849245965e-05,9.653968299971893e-05,0.00015415687812492251,0.30688291788101196,0.11600890755653381,2720.53125,2404.125,63.800697326660156,548.9754028320312
229,1715515040.2671313,732800,19.0,0.125,1.3125,0,263.15789794921875,0.09868421405553818,0.21861185133457184,3.681704521179199,3.5736191272735596,0.20335915684700012,-0.0952736884355545,0.0005859374650754035,0.00012040694855386391,0.0007063444354571402,0.3182717561721802,0.12985634803771973,2735.5625,2429.53125,63.65208435058594,547.5933227539062
230,1715515070.1796088,736000,7.0,0.0,1.40625,0,288.0,0.0,0.0,-3.442084789276123,-3.3593554496765137,0.01259682048112154,-0.09532623738050461,0.0,9.243609383702278e-05,9.243609383702278e-05,0.2829580008983612,0.10403076559305191,2744.75,2433.09375,64.06866455078125,551.379638671875
231,1715515098.0962503,739200,13.0,0.03125,1.34375,0,287.7692565917969,0.008413461968302727,0.030335167422890663,-0.22259023785591125,-0.13002711534500122,0.002659012097865343,-0.09522213041782379,3.417968764551915e-05,0.00011760259076254442,0.00015178226749412715,0.3274511694908142,0.12840059399604797,2749.0,2447.125,64.0309066772461,550.22412109375
232,1715515129.399209,742400,9.0,0.0625,1.40625,0,262.1111145019531,0.10312500596046448,0.2647411823272705,1.4859708547592163,1.4301331043243408,0.15110613405704498,-0.0952683687210083,0.00029003905365243554,0.00011718140740413219,0.0004072204465046525,0.33620521426200867,0.12228507548570633,2766.625,2463.375,63.80238723754883,551.9580078125
233,1715515156.4830892,745600,11.0,0.0625,1.09375,0,269.4545593261719,0.07613636553287506,0.1999378502368927,-0.4799756705760956,-0.45133495330810547,0.0666356086730957,-0.09527632594108582,0.00026171872741542757,9.445469913771376e-05,0.00035617343382909894,0.29641884565353394,0.11491227895021439,2774.25,2471.0,64.58549499511719,553.1686401367188
234,1715515187.697959,748800,17.0,0.09375,1.71875,0,257.1176452636719,0.1141544058918953,0.25756171345710754,1.3466575145721436,1.284745454788208,0.15709830820560455,-0.09518618881702423,0.0006064453045837581,0.00011161181464558467,0.0007180571556091309,0.3096245229244232,0.13297881186008453,2785.71875,2486.78125,64.73775482177734,554.243408203125
235,1715515214.319926,752000,8.0,0.03125,1.21875,0,269.75,0.06953124701976776,0.19666406512260437,-1.3426551818847656,-1.3194506168365479,0.07188808917999268,-0.09509265422821045,0.00017382811347488314,8.784836245467886e-05,0.0002616764686536044,0.28657054901123047,0.11091390997171402,2791.8125,2494.15625,64.87837219238281,555.41845703125
236,1715515245.002224,755200,16.0,0.125,1.78125,0,263.0625,0.10292968899011612,0.21962466835975647,2.4233131408691406,2.328068494796753,0.19002312421798706,-0.09477859735488892,0.000514648447278887,0.00011756640014937147,0.0006322148256003857,0.3061791658401489,0.12680363655090332,2805.34375,2507.5,64.97831726074219,556.8974609375
237,1715515271.821339,758400,9.0,0.0625,1.6875,0,260.3333435058594,0.10868055373430252,0.21738287806510925,-1.3641777038574219,-1.366981863975525,0.09789089858531952,-0.0950867086648941,0.0003056640562135726,9.947241051122546e-05,0.00040513649582862854,0.2986992299556732,0.12187191098928452,2808.6875,2513.125,65.41744995117188,558.0013427734375
